UNODC,unodc_ddds@un.org,,,,,,,,,,,
12/05/2023,,,,,,,,,,,,
Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2018,Counts,1137,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2019,Counts,941,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,869,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,Counts,1,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,Counts,5,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,Counts,3,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,Counts,19,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2017,Counts,6,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2018,Counts,11,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2019,Counts,13,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,9,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2013,Counts,25,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2014,Counts,7,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2015,Counts,11,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2016,Counts,60,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2017,Counts,62,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2018,Counts,51,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,Counts,72,CTS
AUT,Austria,Europe,Western Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,90,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2016,Counts,2357,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2017,Counts,2295,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2018,Counts,2024,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2019,Counts,2056,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,2046,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2021,Counts,2052,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2016,Counts,302,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2017,Counts,359,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2018,Counts,308,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2019,Counts,330,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2020,Counts,329,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2021,Counts,395,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2004,"Rate per 100,000 population",43.8612781829976,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2005,"Rate per 100,000 population",43.8918786593152,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,"Rate per 100,000 population",43.2644209041538,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,"Rate per 100,000 population",46.7526217274069,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2008,"Rate per 100,000 population",47.4094178177571,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2009,"Rate per 100,000 population",48.2204375186647,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2010,"Rate per 100,000 population",43.1193798175235,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2011,"Rate per 100,000 population",46.441512920769,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2012,"Rate per 100,000 population",47.8075181533628,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2013,"Rate per 100,000 population",39.2356235403835,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2014,"Rate per 100,000 population",37.7951701867953,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2015,"Rate per 100,000 population",40.0466489656081,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2016,"Rate per 100,000 population",43.4156225159851,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2017,"Rate per 100,000 population",41.2049064870277,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2018,"Rate per 100,000 population",41.9772043758775,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2019,"Rate per 100,000 population",43.1872311742665,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,"Rate per 100,000 population",39.8415901071614,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2021,"Rate per 100,000 population",40.461407998716,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2004,"Rate per 100,000 population",0.0367142395505002,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2005,"Rate per 100,000 population",0.0607752404587583,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2006,"Rate per 100,000 population",0.0483806775556655,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2007,"Rate per 100,000 population",0.0602792956774199,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2008,"Rate per 100,000 population",0.13219356045509,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2009,"Rate per 100,000 population",0.0599309439705005,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2010,"Rate per 100,000 population",0.107619084403137,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2011,"Rate per 100,000 population",0.0595862367472016,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2012,"Rate per 100,000 population",0.130491985033993,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2013,"Rate per 100,000 population",0.0471723757624088,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2014,"Rate per 100,000 population",0.0117012910795032,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2015,"Rate per 100,000 population",0.0347124954917147,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2016,"Rate per 100,000 population",0.0228924980311021,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2017,"Rate per 100,000 population",0.0341006122651263,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2018,"Rate per 100,000 population",0.0565578070275903,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2019,"Rate per 100,000 population",0.0675680279128028,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,"Rate per 100,000 population",0.0336784362697899,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2021,"Rate per 100,000 population",0.0336244387800964,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2004,"Rate per 100,000 population",24.5251120197341,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2005,"Rate per 100,000 population",20.3475505055923,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2006,"Rate per 100,000 population",21.0214043979366,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2007,"Rate per 100,000 population",21.6161554299228,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,"Rate per 100,000 population",35.2596278522939,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,"Rate per 100,000 population",30.7805328232491,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2010,"Rate per 100,000 population",39.4603309478168,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2011,"Rate per 100,000 population",44.9161052600406,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2012,"Rate per 100,000 population",45.7315093005493,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2013,"Rate per 100,000 population",44.5778950954763,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2014,"Rate per 100,000 population",41.7034014073494,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2015,"Rate per 100,000 population",40.2549239385584,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2016,"Rate per 100,000 population",50.2604794272846,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2017,"Rate per 100,000 population",48.3433013211941,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2018,"Rate per 100,000 population",50.0536592194174,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2019,"Rate per 100,000 population",50.7773729764713,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,"Rate per 100,000 population",46.4874681977333,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2021,"Rate per 100,000 population",48.8002688161799,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2004,"Rate per 100,000 population",8.40756085706455,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2005,"Rate per 100,000 population",8.24112260620762,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,"Rate per 100,000 population",8.46661857224145,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,"Rate per 100,000 population",8.55965998619363,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,"Rate per 100,000 population",8.32819430867064,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2009,"Rate per 100,000 population",9.33724107060399,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,"Rate per 100,000 population",10.4629665391939,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,"Rate per 100,000 population",11.6193161657043,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,"Rate per 100,000 population",10.4749475259105,CTS
